Order ID,Customer Last Name,Customer First Name,Customer ID,Product Category,Order Date,Quantity Ordered,Order Status,State,Manufacturer Price,Sale Price,Total Profit (GMROI),Sales Agent,Return Reason
2635,Stevenson,Kyler,1867,Clothing,2022-11-17,5,Cancelled,FL,390,470,80,Priscilla,Defective
2636,Ryan,Maisie,1868,Electronics,2022-11-16,4,In Transit,GA,445,518,73,Priscilla,
2637,Tanner,Noa,1869,Personal Care,2022-11-30,12,Delivered,SC,705,832,127,Kelly,
2638,Simpson,Alexandra,1870,Personal Care,2022-11-03,20,Delivered,FL,30,34,4,Daniel,
2639,Russell,Kora,1871,Electronics,2022-11-10,11,Delivered,LA,940,1062,122,Priscilla,
2640,Colón,Samara,1872,Personal Care,2022-11-29,16,Cancelled,AL,1395,1759,364,Brian,Received Wrong Item
2641,Singh,Joaquin,1873,Electronics,2022-11-07,19,Delivered,AL,995,1260,265,Priscilla,
2642,Hoffman,Joy,1874,Sports & Outdoors,2022-11-30,7,Delivered,LA,1380,1772,392,Brian,
2643,Martin,Gabriel,1875,Pets,2022-11-17,2,Shipped,GA,1435,1652,217,Terrence,
2644,Tucker,Patrick,1876,Electronics,2022-11-27,13,In Transit,NC,1355,1651,296,Daniel,
2645,Mullins,Regina,1877,Home & Kitchen,2022-11-02,15,Delivered,GA,655,842,187,Brian,
2646,Norris,Hayes,1878,Pets,2022-11-28,12,Shipped,NC,480,556,76,Daniel,
2647,Best,Kaylee,1879,Home & Kitchen,2022-11-15,10,Delivered,LA,160,189,29,Kelly,
2648,Mcgee,Brooklynn,1880,Home & Kitchen,2022-11-09,20,Shipped,GA,425,537,112,Kelly,
2649,Rose,Zaire,1881,Sports & Outdoors,2022-11-09,12,Delivered,FL,1325,1681,356,Kelly,
2650,Novak,Wade,1882,Electronics,2022-11-24,13,In Transit,NC,1090,1388,298,Daniel,
2651,Haley,Sonny,1883,Personal Care,2022-11-10,15,Shipped,GA,1275,1435,160,Terrence,
2652,Solis,Jonathan,1884,Home & Kitchen,2022-11-19,10,Shipped,SC,210,261,51,Priscilla,
2653,Powell,Katherine,1885,Electronics,2022-11-25,2,Delivered,NC,1420,1840,420,Priscilla,
2654,Roth,Ximena,1886,Home & Kitchen,2022-11-15,11,Shipped,SC,875,1041,166,Kelly,
2655,Matthews,Stetson,1887,Home & Kitchen,2022-11-06,4,Shipped,FL,1205,1533,328,Kelly,
2656,Gray,Adelina,1888,Home & Kitchen,2022-11-09,9,Shipped,GA,1340,1483,143,Terrence,
2657,Rosario,Casey,1889,Books,2022-11-03,3,Shipped,LA,1175,1483,308,Daniel,
2658,Fuentes,Sutton,1890,Pets,2022-11-01,9,Delivered,FL,1075,1183,108,Kelly,
2659,Steele,Briella,1891,Books,2022-11-30,17,Delivered,SC,690,863,173,Daniel,
2660,Patton,Allie,1892,Books,2022-11-07,6,Shipped,AL,465,577,112,Brian,
2661,Guerra,Ryker,1893,Books,2022-11-26,9,Shipped,AL,505,656,151,Kelly,
2662,Mora,Abigail,1894,Sports & Outdoors,2022-11-23,2,Shipped,NC,530,621,91,Brian,
2663,Hanson,Kayla,1895,Clothing,2022-11-09,10,Delivered,AL,1380,1660,280,Brian,
2664,Barnes,Naomi,1896,Electronics,2022-11-23,17,Shipped,FL,545,639,94,Priscilla,
2665,Carson,Sullivan,1897,Sports & Outdoors,2022-11-11,15,Shipped,FL,290,364,74,Terrence,
2666,Larson,Jasmine,1898,Pets,2022-11-23,17,Delivered,NC,785,907,122,Brian,
2667,Sutton,Cataleya,1899,Clothing,2022-11-19,14,In Transit,GA,280,344,64,Kelly,
2668,Velazquez,Georgia,1900,Home & Kitchen,2022-11-04,9,Shipped,FL,115,135,20,Terrence,
2669,Hall,Sterling,1901,Electronics,2022-11-19,18,Delivered,SC,1235,1594,359,Terrence,
2670,Wong,Makayla,1902,Electronics,2022-11-14,18,Shipped,FL,170,217,47,Priscilla,
2671,Anderson,Ailani,1903,Clothing,2022-11-01,17,Delivered,FL,695,860,165,Kelly,
2672,Griffin,Ariana,1904,Pets,2022-11-28,19,Shipped,LA,545,702,157,Daniel,
2673,Wheeler,Warren,1905,Sports & Outdoors,2022-11-19,19,Shipped,GA,350,441,91,Brian,
2674,Enriquez,Shiloh,1906,Sports & Outdoors,2022-11-28,16,Shipped,GA,1450,1617,167,Kelly,
2675,Walker,Saige,1907,Books,2022-11-28,6,Delivered,AL,270,336,66,Terrence,
2676,Solis,Kaleb,1908,Clothing,2022-11-02,16,Delivered,AL,905,1005,100,Brian,
2677,Holt,London,1909,Books,2022-11-06,14,Shipped,SC,675,838,163,Terrence,
2678,French,Genesis,1910,Sports & Outdoors,2022-11-19,14,Shipped,FL,135,159,24,Kelly,
2679,Arias,Sonny,1911,Electronics,2022-11-04,11,Shipped,SC,245,295,50,Terrence,
2680,Frazier,Sutton,1912,Pets,2022-11-30,9,Shipped,AL,665,758,93,Terrence,
2681,Hodge,Luke,1913,Sports & Outdoors,2022-11-23,7,Shipped,SC,995,1145,150,Priscilla,
2682,Richardson,Banks,1914,Clothing,2022-11-01,4,Shipped,SC,1175,1493,318,Terrence,
2683,Hudson,Shiloh,1915,Sports & Outdoors,2022-11-28,4,Delivered,FL,345,429,84,Brian,
2684,Cooper,Aisha,1916,Clothing,2022-11-12,2,Shipped,GA,1005,1233,228,Brian,
2685,Fleming,Jacob,1917,Pets,2022-11-25,20,Delivered,LA,955,1186,231,Priscilla,
2686,Velez,Navy,1918,Home & Kitchen,2022-11-11,7,Shipped,SC,285,333,48,Daniel,
2687,Schultz,Lilly,1919,Personal Care,2022-11-16,18,Delivered,NC,355,405,50,Priscilla,
2688,Rhodes,Evelyn,1920,Home & Kitchen,2022-11-08,4,Shipped,GA,310,388,78,Kelly,
2689,Roy,Arya,1921,Electronics,2022-11-20,3,Delivered,NC,1225,1472,247,Priscilla,
2690,Bernal,Fernando,1922,Books,2022-11-29,7,Delivered,LA,375,453,78,Terrence,
2691,Cantrell,Sophia,1923,Books,2022-11-07,18,Delivered,SC,1380,1767,387,Daniel,
2692,Holt,Rebecca,1924,Pets,2022-11-22,2,Delivered,LA,605,712,107,Terrence,
2693,Quinn,George,1925,Electronics,2022-11-09,2,Shipped,AL,1435,1798,363,Terrence,
2694,Stewart,Rhett,1926,Books,2022-11-22,7,Delivered,GA,1015,1224,209,Priscilla,
2695,Ward,Amelia,1927,Pets,2022-11-12,15,In Transit,FL,30,34,4,Terrence,
2696,Payne,Zion,1928,Books,2022-11-08,9,Shipped,GA,1475,1720,245,Priscilla,
2697,Ortiz,Gracie,1929,Clothing,2022-11-12,3,Shipped,NC,365,437,72,Priscilla,
2698,Becker,Eden,1930,Books,2022-11-22,11,Shipped,AL,630,712,82,Daniel,
2699,Nash,Jaxon,1931,Home & Kitchen,2022-11-11,10,Shipped,NC,1275,1629,354,Priscilla,
2700,Anderson,Kade,1932,Books,2022-11-06,2,Shipped,AL,435,532,97,Terrence,
2701,Cherry,Ian,1933,Electronics,2022-11-23,18,Cancelled,GA,140,170,30,Brian,Received Wrong Item
2702,Glass,Timothy,1934,Home & Kitchen,2022-11-11,13,Shipped,NC,700,821,121,Terrence,
2703,Thomas,Sadie,1935,Clothing,2022-11-07,15,Shipped,SC,1140,1324,184,Terrence,
2704,Quinn,Steven,1936,Home & Kitchen,2022-11-13,20,Delivered,LA,1005,1250,245,Kelly,
2705,Petersen,Elliot,1937,Clothing,2022-11-19,3,Cancelled,AL,1005,1234,229,Brian,Late Delivery
2706,Lu,Sergio,1938,Pets,2022-11-01,3,Shipped,AL,1025,1163,138,Priscilla,
2707,Brooks,Zara,1939,Clothing,2022-11-14,11,In Transit,SC,660,830,170,Daniel,
2708,Odom,Xander,1940,Clothing,2022-11-09,12,Shipped,AL,640,736,96,Terrence,
2709,Randall,Miguel,1941,Personal Care,2022-11-06,14,Shipped,LA,1150,1387,237,Kelly,
2710,Potts,Walter,1942,Sports & Outdoors,2022-11-01,19,Shipped,FL,1325,1711,386,Daniel,
2711,Herman,Walter,1943,Books,2022-11-03,19,Delivered,FL,865,1106,241,Brian,
2712,Estes,Eduardo,1944,Clothing,2022-11-23,15,Delivered,FL,1315,1632,317,Kelly,
2713,Daugherty,Samara,1945,Home & Kitchen,2022-11-15,16,Shipped,GA,720,883,163,Daniel,
2714,Gillespie,Allison,1946,Personal Care,2022-11-18,8,Shipped,SC,1470,1655,185,Kelly,
2715,Harrington,Emersyn,1947,Home & Kitchen,2022-11-16,10,Delivered,LA,1070,1266,196,Kelly,
2716,Ingram,Arya,1948,Books,2022-11-04,20,Shipped,AL,145,162,17,Priscilla,
2717,Reyes,Aaliyah,1949,Home & Kitchen,2022-11-24,19,Delivered,FL,100,125,25,Terrence,
2718,George,Mary,1950,Personal Care,2022-11-16,1,Shipped,AL,925,1185,260,Brian,
2719,Greer,Elian,1951,Home & Kitchen,2022-11-26,13,Shipped,AL,125,141,16,Priscilla,
2720,Phillips,Frederick,1952,Home & Kitchen,2022-11-18,12,Shipped,GA,445,528,83,Brian,
2721,Velazquez,Rhys,1953,Electronics,2022-11-22,12,Shipped,FL,140,162,22,Brian,
2722,Cardenas,Michelle,1954,Pets,2022-11-23,17,Shipped,LA,615,692,77,Priscilla,
2723,Vaughan,Autumn,1955,Personal Care,2022-11-04,1,Shipped,LA,890,1075,185,Kelly,
2724,Charles,Jade,1956,Personal Care,2022-11-03,18,Delivered,GA,120,153,33,Priscilla,
2725,Colón,Emiliano,1957,Clothing,2022-11-15,7,Shipped,AL,795,986,191,Terrence,
2726,Rosales,Malik,1958,Clothing,2022-11-01,17,Delivered,AL,110,130,20,Daniel,
2727,Potts,Aria,1959,Home & Kitchen,2022-11-04,12,Shipped,FL,1015,1200,185,Priscilla,
2728,Jacobson,Ariah,1960,Clothing,2022-11-09,14,Shipped,AL,1310,1638,328,Terrence,
2729,Beasley,Teagan,1961,Clothing,2022-11-12,1,Delivered,LA,1315,1587,272,Kelly,
2730,Pollard,Sebastian,1962,Books,2022-11-01,8,Delivered,NC,1040,1219,179,Terrence,
2731,Stanley,Malia,1963,Electronics,2022-11-01,12,Shipped,GA,705,846,141,Kelly,
2732,Aguirre,Baylor,1964,Clothing,2022-11-04,2,Cancelled,LA,340,378,38,Brian,Unsatisfied
2733,Thompson,Kayden,1965,Sports & Outdoors,2022-11-27,19,Shipped,SC,670,828,158,Brian,
2734,Boone,Rose,1966,Electronics,2022-11-15,10,Delivered,LA,925,1164,239,Priscilla,
2735,Barrera,Christian,1967,Books,2022-11-19,1,Delivered,AL,835,955,120,Terrence,
2736,Hoffman,Nicolas,1968,Clothing,2022-11-29,11,Delivered,FL,155,187,32,Brian,
2737,Morrison,Caiden,1969,Personal Care,2022-11-12,12,Shipped,LA,450,533,83,Terrence,
2738,Crawford,Dallas,1970,Books,2022-11-12,9,Shipped,NC,1315,1636,321,Terrence,
2739,Gomez,Sawyer,1971,Sports & Outdoors,2022-11-22,18,Shipped,GA,325,418,93,Kelly,
2740,Frederick,Oakley,1972,Personal Care,2022-11-30,1,Delivered,SC,185,212,27,Kelly,
2741,Correa,Kaiden,1973,Sports & Outdoors,2022-11-20,10,Delivered,SC,1165,1487,322,Terrence,
2742,Raymond,Declan,1974,Pets,2022-11-30,15,Shipped,SC,1030,1276,246,Daniel,
2743,Portillo,Reed,1975,Sports & Outdoors,2022-11-09,7,Shipped,AL,1380,1681,301,Daniel,
2744,Swanson,Carolina,1976,Sports & Outdoors,2022-11-22,16,Shipped,FL,615,693,78,Priscilla,
2745,Craig,Ayden,1977,Clothing,2022-11-01,3,Delivered,FL,520,631,111,Kelly,
2746,Nolan,Skylar,1978,Electronics,2022-11-25,16,Shipped,SC,1420,1818,398,Kelly,
2747,Noble,Josephine,1979,Clothing,2022-11-17,11,In Transit,SC,1005,1222,217,Daniel,
2748,Dawson,Sage,1980,Pets,2022-11-19,2,Delivered,GA,1155,1450,295,Kelly,
2749,Hunt,Bryce,1981,Pets,2022-11-16,16,Shipped,SC,170,220,50,Priscilla,
2750,Horn,Ivy,1982,Personal Care,2022-11-15,19,Shipped,NC,105,133,28,Terrence,
2751,Kelly,Kayson,1983,Home & Kitchen,2022-11-05,13,Delivered,GA,1165,1480,315,Terrence,
2752,Washington,Savannah,1984,Sports & Outdoors,2022-11-07,7,Shipped,LA,910,1046,136,Brian,
2753,Kennedy,Georgia,1985,Electronics,2022-11-07,15,Delivered,SC,1275,1539,264,Terrence,
2754,Avalos,Alan,1986,Home & Kitchen,2022-11-17,20,Shipped,LA,975,1128,153,Priscilla,
2755,Adams,Valerie,1987,Home & Kitchen,2022-11-19,6,Shipped,LA,575,701,126,Terrence,
2756,Brock,Helen,1988,Books,2022-11-16,7,Shipped,GA,1020,1214,194,Terrence,
2757,Allen,Alan,1989,Books,2022-11-20,20,Shipped,NC,365,416,51,Terrence,
2758,Rodriguez,Itzel,1990,Pets,2022-11-25,18,Shipped,GA,1460,1866,406,Terrence,
2759,Holt,Jimena,1991,Personal Care,2022-11-03,18,Shipped,SC,1095,1248,153,Daniel,
2760,Nash,Alyssa,1992,Electronics,2022-11-10,19,Shipped,NC,655,847,192,Brian,
2761,Miles,Declan,1993,Clothing,2022-11-13,6,Delivered,FL,645,805,160,Daniel,
2762,Skinner,Gideon,1994,Pets,2022-11-13,15,Delivered,LA,390,501,111,Terrence,
2763,Zamora,Celine,1995,Clothing,2022-11-09,3,In Transit,FL,1270,1410,140,Daniel,
2764,Drake,Jimena,1996,Electronics,2022-11-25,15,Delivered,NC,850,945,95,Terrence,
2765,Bennett,Emma,1997,Clothing,2022-11-01,16,Delivered,NC,320,411,91,Priscilla,
2766,Kane,Fatima,1998,Pets,2022-11-11,14,Cancelled,FL,1125,1343,218,Terrence,Late Delivery
2767,Dawson,Alyssa,1999,Electronics,2022-11-16,4,Delivered,LA,1325,1697,372,Terrence,
2768,Bonilla,Melanie,2000,Sports & Outdoors,2022-11-21,19,Delivered,AL,1050,1297,247,Daniel,
2769,Winters,Holden,2001,Pets,2022-11-07,10,Cancelled,SC,1075,1190,115,Daniel,Defective
2770,Jensen,Haven,2002,Sports & Outdoors,2022-11-25,16,Shipped,NC,1445,1816,371,Brian,
2771,Pollard,Zander,2003,Home & Kitchen,2022-11-29,13,Cancelled,SC,435,514,79,Brian,Defective
2772,Krueger,Aisha,2004,Clothing,2022-11-25,18,Shipped,SC,75,95,20,Daniel,
2773,Stokes,Maddox,2005,Books,2022-11-23,18,Cancelled,LA,765,912,147,Brian,Defective
2774,Sims,Cooper,2006,Electronics,2022-11-01,17,Shipped,LA,270,317,47,Terrence,
2775,Jensen,Trinity,2007,Electronics,2022-11-12,6,Delivered,GA,1435,1684,249,Priscilla,
2776,Castillo,Rosalie,2008,Home & Kitchen,2022-11-14,6,Delivered,AL,825,1035,210,Terrence,
2777,Lewis,Frank,2009,Books,2022-11-25,17,Shipped,NC,595,727,132,Brian,
2778,Doyle,Messiah,2010,Clothing,2022-11-04,1,In Transit,LA,355,457,102,Priscilla,
2779,Becker,Owen,2011,Books,2022-11-10,8,Delivered,LA,1345,1605,260,Kelly,
2780,Adams,Luke,2012,Electronics,2022-11-30,3,Delivered,LA,130,166,36,Priscilla,
2781,Fletcher,Kendrick,2013,Pets,2022-11-15,6,Delivered,AL,520,576,56,Brian,
2782,Stephenson,Amari,2014,Books,2022-11-05,7,Shipped,GA,1345,1640,295,Brian,
2783,Hodges,Cade,2015,Personal Care,2022-11-06,12,Delivered,SC,875,1042,167,Brian,
2784,Hopkins,Serenity,2016,Sports & Outdoors,2022-11-22,1,Shipped,NC,1080,1268,188,Priscilla,
2785,Parks,Leonardo,2017,Books,2022-11-09,9,Cancelled,NC,860,1052,192,Brian,Late Delivery
2786,Kennedy,Serenity,2018,Electronics,2022-11-07,20,Delivered,GA,1045,1334,289,Priscilla,
2787,Russo,Payton,2019,Sports & Outdoors,2022-11-22,1,Shipped,FL,1145,1487,342,Terrence,
2788,Case,Atticus,2020,Clothing,2022-11-19,6,Shipped,SC,250,288,38,Kelly,
2789,Graham,Zyaire,2021,Personal Care,2022-11-04,19,Shipped,NC,145,184,39,Brian,
2790,Ball,Myles,2022,Home & Kitchen,2022-11-04,5,Delivered,GA,145,169,24,Daniel,
2791,Moore,Liliana,2023,Books,2022-11-05,10,Shipped,FL,145,178,33,Priscilla,
2792,Schroeder,Gianna,2024,Sports & Outdoors,2022-11-06,3,Delivered,AL,710,841,131,Daniel,
2793,Browning,Robert,2025,Sports & Outdoors,2022-11-16,9,In Transit,LA,55,63,8,Priscilla,
2794,Hahn,Nadia,2026,Books,2022-11-10,10,Delivered,LA,1150,1445,295,Brian,
2795,Curtis,Claire,2027,Sports & Outdoors,2022-11-15,20,Shipped,SC,510,586,76,Terrence,
2796,Brennan,Alison,2028,Clothing,2022-11-05,11,In Transit,GA,555,689,134,Priscilla,
2797,Osborne,Salem,2029,Clothing,2022-11-01,13,Cancelled,LA,155,191,36,Brian,Received Wrong Item
2798,Sandoval,Brooklynn,2030,Sports & Outdoors,2022-11-07,2,Shipped,GA,1105,1219,114,Brian,
2799,Gibson,Charlee,2031,Clothing,2022-11-13,15,Shipped,GA,610,752,142,Brian,
2800,Rowland,Sophia,2032,Personal Care,2022-11-09,14,Delivered,LA,730,872,142,Kelly,
2801,Bonilla,Sullivan,2033,Personal Care,2022-11-02,20,Delivered,AL,45,56,11,Daniel,
2802,Gonzalez,Callie,2034,Home & Kitchen,2022-11-07,9,Shipped,AL,220,279,59,Terrence,
2803,Piñeda,Sullivan,2035,Sports & Outdoors,2022-11-03,11,Shipped,LA,465,525,60,Terrence,
2804,Duffy,Hannah,2036,Pets,2022-11-23,12,Delivered,SC,715,872,157,Kelly,
2805,Lang,Gracelynn,2037,Personal Care,2022-11-21,18,Cancelled,AL,1440,1842,402,Brian,Defective
2806,Daugherty,Maria,2038,Personal Care,2022-11-01,12,Shipped,NC,1495,1784,289,Kelly,
2807,Jacobson,Cataleya,2039,Books,2022-11-29,13,Shipped,LA,1380,1538,158,Terrence,
2808,Guevara,Princeton,2040,Electronics,2022-11-15,18,In Transit,SC,755,854,99,Priscilla,
2809,Dominguez,Justin,2041,Home & Kitchen,2022-11-16,7,In Transit,GA,115,134,19,Priscilla,
2810,Maynard,Tatum,2042,Personal Care,2022-11-06,12,Delivered,NC,110,125,15,Priscilla,
2811,Dillon,Jaxton,2043,Electronics,2022-11-04,18,Delivered,AL,50,58,8,Daniel,
2812,Cooper,Makenna,2044,Clothing,2022-11-23,6,Shipped,AL,845,1039,194,Priscilla,
2813,O’Brien,Donovan,2045,Home & Kitchen,2022-11-17,2,Cancelled,FL,1335,1543,208,Priscilla,Received Wrong Item
2814,Medina,Reese,2046,Books,2022-11-26,17,Delivered,FL,270,317,47,Kelly,
2815,Hutchinson,Renata,2047,Home & Kitchen,2022-11-25,18,Shipped,NC,325,398,73,Brian,
2816,Rice,Millie,2048,Home & Kitchen,2022-11-18,13,Shipped,SC,760,856,96,Kelly,
2817,Espinosa,Harlow,2049,Sports & Outdoors,2022-11-13,11,Delivered,FL,1175,1357,182,Daniel,
2818,Harmon,Camille,2050,Sports & Outdoors,2022-11-28,4,In Transit,NC,1435,1861,426,Terrence,
2819,Lamb,Gracie,2051,Clothing,2022-11-14,13,Delivered,NC,170,216,46,Kelly,
2820,Truong,Lia,2052,Electronics,2022-11-27,1,Delivered,GA,700,850,150,Brian,
2821,Walters,Franklin,2053,Home & Kitchen,2022-11-23,7,Shipped,AL,330,426,96,Brian,
2822,Farrell,Raelynn,2054,Electronics,2022-11-03,6,Shipped,LA,30,33,3,Brian,
2823,Hurst,Kali,2055,Personal Care,2022-11-26,7,Shipped,SC,1490,1739,249,Priscilla,
2824,Frost,Kyler,2056,Electronics,2022-11-13,20,Delivered,SC,830,996,166,Priscilla,
2825,Perez,Avery,2057,Personal Care,2022-11-04,9,Delivered,GA,230,285,55,Terrence,
2826,Ruiz,Alayah,2058,Pets,2022-11-30,5,In Transit,SC,885,1055,170,Daniel,
2827,Kerr,Adelaide,2059,Electronics,2022-11-30,6,Shipped,LA,135,150,15,Daniel,
2828,Nash,Hallie,2060,Electronics,2022-11-06,17,In Transit,LA,1345,1520,175,Daniel,
2829,Fleming,Elaine,2061,Pets,2022-11-12,11,Shipped,LA,450,537,87,Brian,
2830,Johnson,Ronan,2062,Sports & Outdoors,2022-11-10,14,Delivered,AL,1300,1581,281,Brian,
2831,Dean,Aurora,2063,Home & Kitchen,2022-11-18,17,Delivered,GA,65,83,18,Brian,
2832,Kerr,Garrett,2064,Sports & Outdoors,2022-11-03,17,Shipped,GA,965,1167,202,Kelly,
2833,Garrett,Ricardo,2065,Home & Kitchen,2022-11-23,15,Delivered,NC,1155,1343,188,Priscilla,
2834,Leon,Gunner,2066,Pets,2022-11-04,8,In Transit,SC,485,597,112,Priscilla,
2835,Mcconnell,Lilah,2067,Pets,2022-11-26,15,In Transit,FL,470,586,116,Kelly,
2836,Webster,Sylas,2068,Electronics,2022-11-08,2,Shipped,AL,110,137,27,Daniel,
2837,Porter,Lyla,2069,Sports & Outdoors,2022-11-28,2,Delivered,AL,480,532,52,Daniel,
2838,Robinson,Walter,2070,Home & Kitchen,2022-11-11,18,Delivered,GA,715,894,179,Brian,
2839,Ho,Sawyer,2071,Pets,2022-11-17,4,Shipped,SC,870,1041,171,Kelly,
2840,Mcbride,Kane,2072,Pets,2022-11-21,19,Cancelled,AL,240,279,39,Priscilla,Quality Issue
2841,Burgess,Everleigh,2073,Clothing,2022-11-17,4,Delivered,NC,560,644,84,Terrence,
2842,Harrell,Felix,2074,Clothing,2022-11-20,13,Delivered,AL,105,119,14,Priscilla,
2843,Burgess,Bryson,2075,Books,2022-11-06,13,Cancelled,FL,1440,1596,156,Priscilla,Quality Issue
2844,Marshall,Cole,2076,Books,2022-11-30,10,Shipped,LA,1345,1482,137,Brian,
2845,Sanford,Caroline,2077,Personal Care,2022-11-01,15,Shipped,AL,210,242,32,Kelly,
2846,Cunningham,Judah,2078,Sports & Outdoors,2022-11-02,16,Cancelled,AL,940,1128,188,Kelly,Late Delivery
2847,Price,Amari,2079,Books,2022-11-24,13,Delivered,AL,625,694,69,Priscilla,
2848,Tucker,Jaylen,2080,Personal Care,2022-11-23,17,Shipped,GA,465,579,114,Terrence,
2849,Harris,Greyson,2081,Electronics,2022-11-28,7,Shipped,FL,1105,1272,167,Kelly,
2850,Bates,Grayson,2082,Pets,2022-11-04,6,Shipped,NC,445,562,117,Priscilla,
2851,Pope,Rose,2083,Sports & Outdoors,2022-11-11,15,Delivered,LA,1350,1657,307,Daniel,
2852,Savage,Marlee,2084,Clothing,2022-11-19,7,In Transit,NC,45,56,11,Terrence,
2853,Rogers,Phoebe,2085,Clothing,2022-11-07,3,Delivered,AL,470,603,133,Brian,
2854,Huerta,Liliana,2086,Books,2022-11-25,2,Shipped,NC,880,1127,247,Priscilla,
2855,Webster,Annabelle,2087,Electronics,2022-11-12,13,Cancelled,LA,345,402,57,Terrence,Defective
2856,Peck,Sophie,2088,Clothing,2022-11-16,14,Delivered,GA,940,1175,235,Kelly,
2857,Wilkinson,Javier,2089,Clothing,2022-11-27,5,In Transit,FL,510,625,115,Terrence,
2858,Welch,Timothy,2090,Home & Kitchen,2022-11-18,3,In Transit,FL,505,560,55,Brian,
2859,Vega,Blake,1588,Personal Care,2022-11-25,6,In Transit,GA,1390,1581,191,Kelly,
2860,Moran,Bentley,2091,Pets,2022-11-17,18,Shipped,LA,405,505,100,Kelly,
2861,Mayo,Octavia,2092,Clothing,2022-11-11,11,Shipped,FL,960,1209,249,Brian,
2862,Cortéz,Gael,2093,Electronics,2022-11-29,3,Delivered,NC,670,795,125,Kelly,
2863,Solis,Catalina,2094,Personal Care,2022-11-09,6,In Transit,AL,1150,1409,259,Brian,
2864,Bravo,Dahlia,2095,Clothing,2022-11-28,8,Shipped,NC,905,1048,143,Priscilla,
2865,Bernal,Finley,2096,Clothing,2022-11-17,7,Delivered,SC,40,50,10,Terrence,
2866,Klein,Nash,2097,Personal Care,2022-11-30,5,Delivered,LA,1260,1428,168,Kelly,
2867,Norman,Stephanie,2098,Pets,2022-11-07,17,Shipped,LA,785,870,85,Kelly,
2868,Cisneros,Sabrina,2099,Home & Kitchen,2022-11-22,18,Cancelled,LA,800,895,95,Daniel,Received Wrong Item
2869,Serrano,Laura,2100,Sports & Outdoors,2022-11-14,18,Shipped,GA,190,226,36,Brian,
2870,Thornton,Augustus,2101,Sports & Outdoors,2022-11-14,8,Delivered,NC,120,141,21,Brian,
2871,Burns,Russell,2102,Personal Care,2022-11-08,1,Delivered,FL,540,687,147,Daniel,
2872,Atkins,Joel,2103,Pets,2022-11-15,1,Shipped,GA,915,1153,238,Priscilla,
2873,Williams,Sutton,2104,Electronics,2022-11-03,20,Delivered,SC,510,569,59,Terrence,
2874,Parra,Remington,2105,Pets,2022-11-18,3,In Transit,GA,1205,1404,199,Terrence,
2875,Stone,Isabel,2106,Personal Care,2022-11-12,12,Shipped,NC,555,635,80,Daniel,
2876,Best,Francesca,2107,Clothing,2022-11-14,10,Cancelled,NC,455,549,94,Brian,Late Delivery
2877,Eaton,Violet,2108,Electronics,2022-11-22,11,Delivered,AL,65,72,7,Kelly,
2878,Martinez,Journee,2109,Books,2022-11-11,18,Cancelled,FL,1265,1419,154,Terrence,Quality Issue
2879,Carson,Marley,2110,Pets,2022-11-13,7,Shipped,SC,540,631,91,Kelly,
2880,Hill,Valentina,2111,Sports & Outdoors,2022-11-20,6,In Transit,FL,1425,1650,225,Priscilla,
2881,Gordon,Jett,2112,Electronics,2022-11-25,15,Shipped,SC,585,707,122,Daniel,
2882,Hobbs,Adalyn,2113,Pets,2022-11-06,17,Delivered,LA,1370,1763,393,Daniel,
2883,Nguyen,Joshua,2114,Clothing,2022-11-07,1,Shipped,NC,1245,1495,250,Daniel,
2884,Kaur,Martin,2115,Personal Care,2022-11-22,13,Delivered,NC,1340,1669,329,Daniel,
2885,Atkinson,Jose,2116,Sports & Outdoors,2022-11-10,6,Delivered,LA,1425,1580,155,Daniel,
2886,Knapp,Kendrick,2117,Clothing,2022-11-24,1,Shipped,LA,1065,1172,107,Brian,
2887,Ventura,Haven,2118,Books,2022-11-12,15,Delivered,GA,170,202,32,Kelly,
2888,Combs,Raphael,2119,Electronics,2022-11-24,2,In Transit,SC,275,355,80,Daniel,
2889,Truong,Zoey,2120,Pets,2022-11-18,11,Delivered,FL,760,979,219,Brian,
2890,Klein,Brody,2121,Personal Care,2022-11-22,20,Delivered,LA,830,927,97,Daniel,
2891,House,Willow,2122,Personal Care,2022-11-27,12,In Transit,NC,345,398,53,Terrence,
2892,Vargas,Zayden,2123,Sports & Outdoors,2022-11-20,15,Shipped,GA,340,394,54,Kelly,
2893,Bentley,Royalty,2124,Clothing,2022-11-29,2,Cancelled,AL,845,938,93,Priscilla,Received Wrong Item
2894,Mcdonald,Adrian,2125,Electronics,2022-11-12,4,Shipped,FL,1415,1656,241,Priscilla,
2895,Leblanc,Quinn,2126,Electronics,2022-11-10,17,Delivered,NC,720,817,97,Daniel,
2896,Sutton,Zayn,2127,Personal Care,2022-11-25,2,Shipped,FL,310,376,66,Daniel,
2897,Bishop,Marley,2128,Home & Kitchen,2022-11-23,12,Delivered,LA,1090,1288,198,Priscilla,
2898,Holt,Aspen,2129,Electronics,2022-11-04,12,Shipped,GA,1085,1399,314,Kelly,
2899,Mack,Stevie,2130,Sports & Outdoors,2022-11-02,11,Delivered,LA,745,832,87,Kelly,
2900,Chung,Remi,2131,Home & Kitchen,2022-11-07,8,Shipped,NC,1050,1216,166,Priscilla,
2901,Nixon,Eleanor,2132,Sports & Outdoors,2022-11-11,15,Delivered,SC,685,758,73,Daniel,
